Month,Grade,Region,Regional_Price,National_Price,Seasonal_Impact,Indonesia_Price_in_USD,Madagascar_Price_in_USD,Tanzania_Price_in_USD,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price
7/1/2022,Clove,Badulla,2075.75,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Kurunegala,2833.25,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Colombo,2262.50,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Gampaha,2400.00,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Kalutara,2142.50,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Galle,1843.75,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Matara,2661.75,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Hambantota,2487.50,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Clove,Monaragala,2350.00,2476.32,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Kandy,367.75,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Matale,442.25,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Nuwaraeliya,252.50,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Kegalle,276.00,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Kurunegala,400.00,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Gampaha,183.75,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
7/1/2022,Stem,Matara,150.50,297.00,0,6,5.9,9.3,0,47,14489,27.28,128.65,360.8724,60.8,430
8/1/2022,Clove,Kandy,2873.75,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Matale,3038.50,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Nuwaraeliya,2567.50,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Kegalle,2566.50,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Ratnapura,2615.75,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Badulla,2123.75,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Kurunegala,2800.00,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Colombo,2281.25,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Gampaha,2200.00,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Kalutara,2241.25,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Galle,2462.50,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Matara,2601.75,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Hambantota,2420.00,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Clove,Monaragala,2475.00,2564.11,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Kandy,394.25,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Matale,466.00,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Nuwaraeliya,250.00,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Kegalle,273.75,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Kurunegala,400.00,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Gampaha,192.50,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
8/1/2022,Stem,Matara,148.50,303.57,0,6.05,5.95,9.4,0,47,15596,26.94,140.71,360.9983,64.3,430
9/1/2022,Clove,Kandy,2826.75,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Matale,2931.25,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Nuwaraeliya,2512.50,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Kegalle,2441.50,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Ratnapura,2793.75,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Badulla,2064.00,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Kurunegala,2700.00,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Colombo,2281.25,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Gampaha,2605.00,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Kalutara,2000.00,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Galle,2462.50,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Matara,2732.50,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Hambantota,2541.50,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Clove,Monaragala,2454.00,2519.22,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Kandy,401.25,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Matale,443.00,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Nuwaraeliya,252.50,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Kegalle,252.50,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Kurunegala,275.00,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Gampaha,235.00,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
9/1/2022,Stem,Matara,148.50,286.82,0,6.1,6,9.5,0,35,22927,27.15,66.45,362.3826,69.8,415
10/1/2022,Clove,Kandy,2457.67,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Matale,2604.00,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Nuwaraeliya,2323.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Kegalle,2144.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Ratnapura,2616.67,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Badulla,2080.67,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Kurunegala,2722.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Colombo,2133.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Gampaha,2633.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Kalutara,2006.67,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Galle,2233.33,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Matara,2624.00,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Hambantota,2533.00,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Clove,Monaragala,2311.00,2387.41,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Kandy,310.00,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Matale,428.67,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Nuwaraeliya,283.33,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Kegalle,261.67,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Kurunegala,250.00,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Gampaha,188.33,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
10/1/2022,Stem,Matara,162.33,269.19,0,6.2,6.1,9.65,0,35,34420,26.89,282.23,363.1484,66,430
11/1/2022,Clove,Kandy,2297.40,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Matale,2355.60,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Nuwaraeliya,2140.00,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Kegalle,1943.20,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Ratnapura,2357.20,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Badulla,1938.40,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Kurunegala,2193.20,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Colombo,2090.00,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Gampaha,2172.00,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Kalutara,1990.00,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Galle,2270.00,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Matara,2443.60,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Hambantota,2513.20,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Clove,Monaragala,2086.60,2199.31,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Kandy,327.20,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Matale,385.80,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Nuwaraeliya,277.00,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Kegalle,269.20,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Kurunegala,280.00,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Gampaha,171.00,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
11/1/2022,Stem,Matara,159.40,267.09,0,6.25,6.15,9.75,1474.8,47,29054,26.03,266.7,363.394,66,420
12/1/2022,Clove,Kandy,2192.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Matale,2335.25,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Nuwaraeliya,2137.50,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Kegalle,2216.25,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Ratnapura,2143.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Badulla,2001.75,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Kurunegala,2133.25,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Colombo,2031.50,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Gampaha,2200.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Kalutara,1780.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Galle,2100.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Matara,2100.25,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Hambantota,2086.50,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Clove,Monaragala,2200.00,2118.36,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Kandy,300.50,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Matale,346.00,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Nuwaraeliya,228.75,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Kegalle,279.00,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Kurunegala,317.50,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Gampaha,184.00,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
12/1/2022,Stem,Matara,152.25,258.29,1,6.3,6.2,9.8,2654.6,47,17487,25.64,299.07,363.1652,57.2,420
1/1/2023,Clove,Kandy,2448.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Matale,2571.60,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Nuwaraeliya,2268.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Kegalle,2446.20,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Ratnapura,2330.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Badulla,2061.20,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Kurunegala,2686.80,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Colombo,2055.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Gampaha,2317.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Kalutara,1797.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Galle,2060.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Matara,2395.20,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Hambantota,2353.20,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Clove,Monaragala,2104.00,2278.09,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Kandy,332.20,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Matale,371.20,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Nuwaraeliya,315.00,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Kegalle,312.60,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Kurunegala,400.00,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Gampaha,234.00,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
1/1/2023,Stem,Matara,173.00,305.43,1,6.9,6,6,1769.7,292,10174,24.9,117.48,362.4228,51.7,405
2/1/2023,Clove,Kandy,2723.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Matale,2833.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Nuwaraeliya,2562.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Kegalle,2641.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Ratnapura,2659.00,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Badulla,2037.25,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Kurunegala,2624.75,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Colombo,1959.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Gampaha,2502.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Kalutara,1850.00,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Galle,2125.00,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Matara,2669.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Hambantota,2575.00,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Clove,Monaragala,2370.50,2438.13,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Kandy,414.00,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Matale,424.75,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Nuwaraeliya,407.50,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Kegalle,437.50,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Kurunegala,381.00,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Gampaha,266.25,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
2/1/2023,Stem,Matara,309.50,377.18,1,7,6.1,6.2,0,876,11472,25.42,149.15,361.9766,50.6,405
3/1/2023,Clove,Kandy,2167.25,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Matale,2449.75,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Nuwaraeliya,2375.00,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Kegalle,2216.25,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Ratnapura,2158.25,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Badulla,2056.25,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Kurunegala,2317.00,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Colombo,2037.50,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Gampaha,2297.50,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Kalutara,1850.00,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Galle,2187.50,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Matara,2441.00,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Hambantota,2438.75,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Clove,Monaragala,1895.75,2206.47,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Kandy,310.25,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Matale,379.00,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Nuwaraeliya,335.00,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Kegalle,373.75,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Kurunegala,299.75,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Gampaha,285.50,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
3/1/2023,Stem,Matara,338.75,331.71,0,7.1,6.15,6.3,0,1460,11668,27.01,95.15,329.4709,50.3,325
4/1/2023,Clove,Kandy,2267.67,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Matale,2514.33,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Nuwaraeliya,2370.00,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Kegalle,2199.67,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Ratnapura,2212.50,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Badulla,1972.67,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Kurunegala,2178.00,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Colombo,2058.33,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Gampaha,2296.67,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Kalutara,1750.00,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Galle,2216.67,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Matara,2253.33,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Hambantota,2470.00,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Clove,Monaragala,2144.33,2206.92,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Kandy,319.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Matale,373.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Nuwaraeliya,365.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Kegalle,348.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Kurunegala,225.33,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Gampaha,315.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
4/1/2023,Stem,Matara,247.00,313.19,0,7.15,6.2,6.1,0,1460,5871,28.27,134.72,321.4244,35.3,310
5/1/2023,Clove,Kandy,2402.80,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Matale,2474.60,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Nuwaraeliya,2406.40,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Kegalle,2339.60,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
5/1/2023,Clove,Ratnapura,2125.00,2190.19,0,7.2,6.25,5.8,0,876,0,28.01,189.54,310.1639,25.2,310
