Date,Grade,Region,Regional_Price,National_Price,Seasonal_Impact,Indonesia_Price_in_USD,Madagascar_Price_in_USD,Tanzania_Price_in_USD,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Market_Sentiment,Year,Month
2022-01-01,Clove,Kegalle,1753.75,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Kegalle,153.75,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Kurunegala,1558.25,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Kurunegala,89.0,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Matale,1805.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Matale,158.25,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Matara,1669.75,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Matara,114.5,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Monaragala,1350.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Nuwaraeliya,1691.25,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Nuwaraeliya,178.75,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Ratnapura,1597.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-02-01,Clove,Badulla,1622.4,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Colombo,1457.6,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Galle,1550.0,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Gampaha,1670.0,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Gampaha,123.0,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Hambantota,1423.8,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Kalutara,1249.0,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Kandy,1895.6,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Kandy,201.4,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Kegalle,1816.4,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Kegalle,183.0,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Kurunegala,1750.0,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Kurunegala,124.6,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Matale,1907.2,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Matale,194.0,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Matara,1788.2,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Matara,116.8,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Monaragala,1475.0,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Nuwaraeliya,1738.4,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Stem,Nuwaraeliya,187.0,159.68,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-02-01,Clove,Ratnapura,1695.6,1671.57,1,5.9,5.8,9.2,0.0,419.0,11529.0,25.77,144.37,201.7362,15.1,176.0,Neutral,,
2022-03-01,Clove,Badulla,1634.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Colombo,1712.5,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Galle,1775.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Gampaha,1800.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Gampaha,147.5,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Hambantota,1887.5,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Kalutara,1253.75,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Kandy,1964.25,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Kandy,246.25,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Kegalle,1858.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Kegalle,233.25,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Kurunegala,1850.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Kurunegala,141.5,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Matale,2028.25,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Matale,228.25,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Matara,1960.25,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Matara,128.0,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Monaragala,1650.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Nuwaraeliya,1730.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Stem,Nuwaraeliya,191.25,190.43,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-03-01,Clove,Ratnapura,1806.0,1803.05,0,6.0,5.9,9.4,0.0,651.0,11726.0,27.12,73.2,255.8081,18.7,176.0,Neutral,,
2022-04-01,Clove,Badulla,1710.67,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Colombo,1833.33,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Galle,1746.67,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Gampaha,2013.33,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Gampaha,157.5,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Hambantota,2065.0,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Kalutara,1693.33,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Kandy,2454.0,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Kandy,286.33,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Kegalle,2166.33,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Kegalle,283.33,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Kurunegala,2055.67,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Kurunegala,270.0,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Matale,2608.33,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Matale,346.33,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Matara,2322.67,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Matara,139.67,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Monaragala,2075.0,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Nuwaraeliya,2041.67,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Stem,Nuwaraeliya,203.33,244.0,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-04-01,Clove,Ratnapura,2219.0,2067.73,0,6.1,6.0,9.5,0.0,512.0,5901.0,27.71,297.63,319.4404,29.8,289.0,Neutral,,
2022-05-01,Clove,Badulla,2125.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Colombo,1859.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Galle,2112.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Gampaha,2285.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Gampaha,180.5,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Hambantota,2583.25,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Kalutara,1900.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Kandy,2775.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Kandy,354.75,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Kegalle,2791.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Kegalle,331.5,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Kurunegala,2616.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Kurunegala,382.5,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Matale,2925.25,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Matale,431.5,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Matara,2682.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Matara,140.0,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Monaragala,2225.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Nuwaraeliya,2815.0,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Stem,Nuwaraeliya,305.0,303.68,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-05-01,Clove,Ratnapura,2365.5,2432.97,0,6.15,6.05,9.6,0.0,233.0,0.0,27.89,139.23,358.939,39.1,289.0,Neutral,,
2022-06-01,Clove,Badulla,2233.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Colombo,2050.0,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Galle,2000.0,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Gampaha,2333.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Gampaha,195.33,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Hambantota,2644.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Kalutara,1996.67,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Kandy,2578.67,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Kandy,343.33,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Kegalle,2455.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Kegalle,263.67,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Kurunegala,2622.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Kurunegala,316.67,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Matale,2839.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Matale,391.33,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Matara,2731.67,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Matara,143.33,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Monaragala,2158.33,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Nuwaraeliya,2696.67,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Stem,Nuwaraeliya,288.33,277.43,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-06-01,Clove,Ratnapura,2595.67,2423.98,0,5.9,5.8,9.2,0.0,116.0,3358.0,27.37,70.76,360.2428,54.6,430.0,Neutral,,
2022-07-01,Clove,Badulla,2075.75,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Colombo,2262.5,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Galle,1843.75,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Gampaha,2400.0,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Gampaha,183.75,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Hambantota,2487.5,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Kalutara,2142.5,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Kandy,2782.0,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Kandy,367.75,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Kegalle,2483.25,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Kegalle,276.0,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Kurunegala,2833.25,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Kurunegala,400.0,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Matale,2910.75,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Matale,442.25,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Matara,2661.75,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Matara,150.5,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Monaragala,2350.0,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Nuwaraeliya,2745.0,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Stem,Nuwaraeliya,252.5,297.0,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-07-01,Clove,Ratnapura,2690.5,2476.32,0,6.0,5.9,9.3,0.0,47.0,14489.0,27.28,128.65,360.8724,60.8,430.0,Neutral,,
2022-08-01,Clove,Badulla,2123.75,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Colombo,2281.25,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Galle,2462.5,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Gampaha,2200.0,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Gampaha,192.5,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Hambantota,2420.0,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Kalutara,2241.25,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Kandy,2873.75,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Kandy,394.25,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Kegalle,2566.5,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Kegalle,273.75,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Kurunegala,2800.0,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Kurunegala,400.0,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Matale,3038.5,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Matale,466.0,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Matara,2601.75,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Matara,148.5,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Monaragala,2475.0,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Nuwaraeliya,2567.5,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Stem,Nuwaraeliya,250.0,303.57,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-08-01,Clove,Ratnapura,2615.75,2564.11,0,6.05,5.95,9.4,0.0,47.0,15596.0,26.94,140.71,360.9983,64.3,430.0,Neutral,,
2022-09-01,Clove,Badulla,2064.0,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Colombo,2281.25,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Galle,2462.5,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Gampaha,2605.0,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Stem,Gampaha,235.0,286.82,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Hambantota,2541.5,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Kalutara,2000.0,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Kandy,2826.75,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Stem,Kandy,401.25,286.82,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Clove,Kegalle,2441.5,2519.22,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
2022-09-01,Stem,Kegalle,252.5,286.82,0,6.1,6.0,9.5,0.0,35.0,22927.0,27.15,66.45,362.3826,69.8,415.0,Neutral,,
