Date,Grade,Region,Regional_Price,Seasonal_Impact,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Vietnam_FOB_USD,Vietnam_Harvest_Flag,Urea_Price_USD,India_Domestic_Price,National_Price,Is_Active_Region
2021-10-01,gr1,matara,852.5,0,27.94971,183.3,201.0899,7.6,111,4235.580743904445,0,333.1491445358405,529.0120682572508,837.68,1
2021-11-01,gr1,matara,1018.0,1,27.834333,302.1,201.8582,9.9,111,4112.0630256788445,0,315.7069777548274,546.3660464970534,998.1,1
2021-12-01,gr1,matara,1145.0,1,28.357775,135.2,201.399,12.1,121,4174.3066541331655,0,312.0397414319651,505.84748210355946,1117.54,1
2022-01-01,gr1,matara,1157.5,1,27.848097,71.200005,201.4647,14.2,121,4237.875385502365,0,298.48184598670696,484.96342386496565,1142.21,1
2022-02-01,gr1,matara,1215.0,1,28.414572,35.3,201.7362,15.1,176,4167.671355787874,1,323.61503525206103,504.39601741765074,1160.14,1
2022-03-01,gr1,matara,1537.5,1,28.806162,68.1,255.8081,18.7,176,4175.643730811766,1,330.0058231804298,545.5773162662679,1460.57,1
2022-04-01,gr1,matara,1793.3333333333333,0,28.694334,122.9,319.4404,29.8,289,4161.837042172874,1,327.7966053226934,547.4107228799343,1744.73,1
2022-05-01,gr1,matara,1969.0,0,28.191647,310.3,358.939,39.1,289,4272.078431032895,0,315.63614109473434,577.3680611133353,1845.21,1
2022-06-01,gr1,matara,1944.0,1,27.796,117.59999,360.2428,54.6,430,4243.556235171584,0,342.3130014619263,515.237791273759,1843.43,1
2022-07-01,gr1,matara,1790.0,1,27.694872,99.40001,360.8724,60.8,430,4179.23560430496,0,307.7045040554758,531.0811554223181,1805.43,1
2022-08-01,gr1,matara,1827.4,1,27.078743,130.1,360.9983,64.3,430,4237.849430832268,0,319.48606276411516,496.9329897880808,1801.86,1
2022-09-01,gr1,matara,1781.5,0,27.466,110.50001,362.3826,69.8,415,4211.194201213956,0,318.05091719647316,500.3539283924537,1767.02,1
2022-10-01,gr1,matara,1836.0,0,27.440031,179.6,363.1484,66.0,430,4135.501955012947,0,325.16178287114957,492.6835168916912,1808.95,1
2022-11-01,gr1,matara,1597.2,1,28.061,164.6,363.394,61.0,420,4198.7937456445,0,320.01205475362224,516.6873717936473,1745.04,1
2022-12-01,gr1,matara,1549.0,1,27.423903,187.7,363.1652,57.2,420,4144.471207726709,0,321.83849544753696,486.3468261175463,1640.54,1
2023-01-01,gr1,matara,1629.0,1,27.586807,72.1,362.4228,51.7,405,4184.5226780343,0,311.775800676178,518.4866879134834,1678.93,1
2023-02-01,gr1,matara,1629.0,1,28.228857,95.9,361.9766,50.6,405,4198.118264878757,1,318.96778247067505,559.8310660440947,1678.93,1
2023-03-01,gr1,matara,1630.75,1,28.548098,111.6,329.4709,50.3,325,4114.870819788108,1,305.5614518386646,546.924515124055,1668.46,1
2023-04-01,gr1,matara,1424.5,0,28.997667,108.2,321.4244,35.3,310,4151.206337351134,1,310.97948445642487,510.4470883479199,1409.21,1
2023-05-01,gr1,matara,1382.8,0,28.810999,119.5,310.1639,25.2,310,4171.876661205287,0,344.1261542161292,515.6269344512992,1414.43,1
2023-06-01,gr1,matara,1301.0,1,28.419334,99.5,301.2612,12.0,308,4221.4809109566295,0,305.3247473424756,501.508717712438,1332.7,1
2023-07-01,gr1,matara,1469.4,1,27.915838,161.30002,319.2903,6.3,306,4155.269634889025,0,332.8164379500377,518.7799205628924,1460.24,1
2023-08-01,gr1,matara,1927.0,1,28.35455,125.1,321.5764,4.0,341,4178.990659145207,0,321.84740578895725,516.0412454203064,1915.91,1
2023-09-01,gr1,matara,1938.25,0,28.116001,449.4,322.7693,1.3,351,4322.765006995544,0,324.25887206193033,526.262642800263,1925.25,1
2023-10-01,gr1,matara,1953.6,0,27.635195,377.30002,324.7303,1.5,356,4214.293269536245,0,322.6587822965205,539.1677163968409,1935.31,1
2023-11-01,gr1,matara,1907.75,1,27.939333,381.6,328.25,3.4,329,4292.335366286801,0,307.88828070719217,495.54209960888875,1933.73,1
2023-12-01,gr1,matara,1797.5,1,28.361002,351.9,326.7423,4.0,358,4209.554953400995,0,319.8791105215395,560.9962419157185,1888.79,1
2024-01-01,gr1,matara,1854.8,1,28.706161,95.899994,321.1706,6.4,363,4164.993959253041,0,313.2429192083839,527.029598007044,1891.64,1
2024-02-01,gr1,matara,1758.0,1,30.221346,21.4,312.5801,5.9,363,4232.510058897933,1,329.788580507818,510.0613594976404,1809.61,1
2024-03-01,gr1,matara,1601.0,1,29.552935,68.5,305.665,0.9,363,4266.457626506622,1,316.7933237444281,564.2506207879449,1704.27,1
2024-04-01,gr1,matara,1432.2,0,29.854334,94.3,299.4232,1.5,333,4239.290007932542,1,328.49102110743144,543.8341499421413,1566.09,1
2024-05-01,gr1,matara,1602.0,0,29.193258,413.80002,299.6923,0.9,317,4228.629139067808,0,326.93478911913996,526.652150206484,1576.39,1
2024-06-01,gr1,matara,1602.0,1,28.586,201.1,303.8121,1.7,317,4183.982634590284,0,302.92642042407056,584.8618593918947,1576.39,1
2024-07-01,gr1,matara,1602.0,1,28.310999,99.3,303.7559,2.4,317,4126.781255989509,0,317.6959928579423,517.5588573575744,1576.39,1
2024-08-01,gr1,matara,1602.0,1,28.259388,225.5,300.6683,0.5,307,4198.722296450428,0,333.4046105179035,506.15499341468205,1576.39,1
2024-09-01,gr1,matara,1602.0,0,28.311,154.7,301.1505,-0.5,283,4175.312170841934,0,304.6889249744428,504.80593765039424,1576.39,1
2024-10-01,gr1,matara,1602.0,0,28.080357,204.8,293.7851,-0.8,283,4236.632003860779,0,326.89707805245195,525.1439794071185,1576.39,1
2024-11-01,gr1,matara,1602.0,1,28.119333,209.1,292.0092,-2.1,286,4224.78409439863,0,324.8224895268066,528.4038308578998,1576.39,1
2024-12-01,gr1,matara,1602.0,1,28.341646,141.3,291.6805,-1.7,286,4280.685563452932,0,337.19377906207296,515.9495154587034,1576.39,1
2025-01-01,gr1,matara,1602.0,1,27.425518,267.4,296.1796,-4.0,286,4092.330494319814,0,325.7061299721953,491.33696370950577,1576.39,1
2025-02-01,gr1,matara,1602.0,1,29.186,40.399998,296.8034,-4.2,286,4237.946429489339,1,311.48593565739685,522.7977446567826,1576.39,1
2025-03-01,gr1,matara,1602.0,1,28.704548,77.5,295.909,-2.6,286,4151.582777256818,1,307.54282623553615,516.7575204904028,1576.39,1
2025-04-01,gr1,matara,1602.0,0,28.754333,202.1,298.5312,-2.0,286,4129.869736410015,1,320.0337550659716,546.5086421819016,1576.39,1
2025-05-01,gr1,matara,1602.0,0,28.967453,159.20001,299.4142,-0.7,274,4192.649899918576,0,334.6417723875244,513.2722610917773,1576.39,1
2025-06-01,gr1,matara,1602.0,1,28.312666,151.79999,299.9014,-0.6,274,4201.704173412962,0,297.53110666015397,511.7555850995106,1576.39,1
2025-07-01,gr1,matara,1602.0,1,28.204548,94.399994,301.1217,-0.3,289,4129.314275154751,0,325.9879438956191,535.3767935193779,1576.39,1
2025-08-01,gr1,matara,1602.0,1,27.962612,77.399994,301.4891,1.2,289,4160.700526974602,0,323.11308673442886,583.0411346902417,1576.39,1
2025-09-01,gr1,matara,1602.0,0,28.457668,112.7,302.1955,1.5,283,4162.212742025357,0,325.107920885276,519.3759302212184,1576.39,1
2025-10-01,gr1,matara,1602.0,0,28.60455,219.70001,302.9987,2.1,277,4196.475061097045,0,325.8202656708473,563.3987317616109,1576.39,1
2025-11-01,gr1,matara,1602.0,1,28.658827,167.90001,302.9987,2.1,277,4200.152301007671,0,309.833168714235,506.2222891484919,1576.39,1
2020-01-01,gr1,monaragala,579.75,1,29.059225,41.8,181.4036,5.7,104,4104.33598776711,0,321.19580368414154,550.6473544935623,581.81,1
2020-02-01,gr1,monaragala,544.0,1,30.181862,40.500004,181.5628,6.2,104,4199.3251387631035,1,315.12088591854297,544.6174902630947,533.38,1
2020-03-01,gr1,monaragala,548.5,1,32.87535,22.0,185.0567,5.4,104,4180.745885979184,1,309.5308901731806,515.9105755802776,531.11,1
2020-04-01,gr1,monaragala,488.0,0,32.810997,198.3,193.0854,5.2,104,4218.06978027542,1,325.07835756289626,509.6714071222486,512.35,1
2020-05-01,gr1,monaragala,526.75,0,32.480194,99.3,187.865,4.0,104,4225.663371655668,0,324.90974951638253,494.0776667150021,515.98,1
2020-06-01,gr1,monaragala,496.6,1,35.427666,40.5,185.9545,3.9,104,4212.877519536139,0,323.81158384882775,518.3880050140648,498.81,1
2020-07-01,gr1,monaragala,502.0,1,33.36406,98.6,185.8487,4.2,104,4171.685113519861,0,318.79051851392217,554.0821103251099,495.04,1
2020-08-01,gr1,monaragala,556.0,1,35.556,28.300001,184.8939,4.1,104,4138.152464456096,0,340.0609288815912,524.3355112752525,546.41,1
2020-09-01,gr1,monaragala,593.25,0,34.065998,85.3,185.0317,4.0,104,4220.639046346825,0,319.173193141573,533.6271902088589,577.39,1
2020-10-01,gr1,monaragala,570.75,0,36.13503,139.1,184.4379,4.0,104,4188.826860733708,0,318.52397413701334,507.8626964428565,562.98,1
2020-11-01,gr1,monaragala,574.25,1,29.767668,370.1,184.4379,4.1,104,4252.690102601745,0,311.2201741324344,511.5152733320391,551.98,1
2020-12-01,gr1,monaragala,570.8,1,28.935034,310.2,187.1822,4.2,104,4234.313009518725,0,307.4571057683075,505.6233522478254,543.59,1
2021-01-01,gr1,monaragala,563.25,1,27.875355,367.5,190.4918,3.0,104,4194.263177926655,0,309.2786098801439,512.1505778787825,522.04,1
2021-02-01,gr1,monaragala,539.5,1,29.380999,52.0,194.0665,3.3,104,4153.653476421096,1,317.4764649787371,542.7124029436588,511.54,1
2021-03-01,gr1,monaragala,636.4,1,30.180193,140.5,196.9825,4.1,104,4180.734320156912,1,320.67855510527403,503.0736804506853,608.51,1
2021-04-01,gr1,monaragala,714.6666666666666,0,32.096,147.6,197.423,3.9,104,4240.643105941948,1,329.8572999567986,525.155050802855,684.43,1
2021-05-01,gr1,monaragala,699.0,0,31.676966,179.5,199.5847,4.5,111,4184.486662170327,0,310.0069776770509,540.7675770203863,671.86,1
2021-06-01,gr1,monaragala,783.0,1,34.499332,45.6,199.8161,5.2,111,4158.725140160374,0,331.8767938846156,521.179684431792,751.81,1
2021-07-01,gr1,monaragala,766.0,1,35.3689,67.5,199.9778,5.7,111,4149.873531768109,0,324.09818656928513,504.32492957751145,749.55,1
2021-08-01,gr1,monaragala,746.3333333333334,1,34.938255,93.1,200.4965,6.0,111,4307.659122875578,0,326.1536748401305,524.046575928456,732.83,1
2021-09-01,gr1,monaragala,796.9166666666667,0,34.679333,94.7,201.9858,5.7,111,4291.5729382927175,0,320.70052163113183,535.1942459096833,785.26,1
2021-10-01,gr1,monaragala,847.5,0,32.333416,198.1,201.0899,7.6,111,4123.2942914632185,0,327.4212749107189,496.76432312175274,837.68,1
2021-11-01,gr1,monaragala,1024.6,1,29.171,381.3,201.8582,9.9,111,4098.038391111995,0,305.9368253632817,511.7701371087564,998.1,1
2021-12-01,gr1,monaragala,1162.0,1,28.964064,120.4,201.399,12.1,121,4196.866045136341,0,320.2131164867194,517.7866926288534,1117.54,1
2022-01-01,gr1,monaragala,1201.0,1,29.115677,88.0,201.4647,14.2,121,4171.209087967766,0,317.88869761172305,523.1610697984027,1142.21,1
2022-02-01,gr1,monaragala,1158.6666666666667,1,30.43457,55.1,201.7362,15.1,176,4284.357081753628,1,321.08559705776526,496.0642270714738,1160.14,1
2022-03-01,gr1,monaragala,1487.5,1,31.85761,98.7,255.8081,18.7,176,4156.800461516009,1,333.9246530006433,506.4600972308294,1460.57,1
2022-04-01,gr1,monaragala,1770.0,0,31.579334,205.7,319.4404,29.8,289,4118.622878105842,1,333.95683810789956,525.67502047323,1744.73,1
2022-05-01,gr1,monaragala,1826.5,0,33.09148,66.0,358.939,39.1,289,4160.155237226476,0,319.11637040794665,541.1745705976775,1845.21,1
2022-06-01,gr1,monaragala,1826.5,1,34.00433,66.4,360.2428,54.6,430,4260.060696108198,0,325.00844474944455,501.90771250012466,1843.43,1
2022-07-01,gr1,monaragala,1821.5,1,34.041485,155.5,360.8724,60.8,430,4313.534642890219,0,315.34689543219946,520.6006295832816,1805.43,1
2022-08-01,gr1,monaragala,1822.2,1,32.583416,134.5,360.9983,64.3,430,4243.480296005283,0,332.6192150071399,526.7710575257183,1801.86,1
2022-09-01,gr1,monaragala,1805.0,0,33.992664,47.3,362.3826,69.8,415,4223.5734178568,0,325.93556722280863,566.4008144403451,1767.02,1
2022-10-01,gr1,monaragala,1836.5,0,31.456,309.1,363.1484,66.0,430,4183.210765035494,0,324.3192254467394,530.0556885379038,1808.95,1
2022-11-01,gr1,monaragala,1803.8,1,29.404333,258.2,363.394,61.0,420,4192.781979403803,0,326.5924566843241,477.42531811170375,1745.04,1
2022-12-01,gr1,monaragala,1804.0,1,28.368902,208.20001,363.1652,57.2,420,4246.783919657373,0,332.3894635293944,514.4037931524599,1640.54,1
2023-01-01,gr1,monaragala,1814.0,1,28.252773,89.6,362.4228,51.7,405,4137.444321180735,0,320.002070649182,492.28024115202004,1678.93,1
2023-02-01,gr1,monaragala,1814.0,1,28.548857,134.20001,361.9766,50.6,405,4205.711382433102,1,314.17241342388417,508.9976943412692,1678.93,1
2023-03-01,gr1,monaragala,1781.0,1,30.202774,128.9,329.4709,50.3,325,4223.629874120652,1,314.49463150508416,518.0416950711419,1668.46,1
2023-04-01,gr1,monaragala,1428.25,0,32.161,162.7,321.4244,35.3,310,4152.530055558403,1,331.2543478441477,517.4469063696362,1409.21,1
2023-05-01,gr1,monaragala,1432.4,0,32.588257,126.4,310.1639,25.2,310,4248.627722481337,0,319.80739620265604,518.3824300426908,1414.43,1
2023-06-01,gr1,monaragala,1408.5,1,36.141,40.4,301.2612,12.0,308,4213.578941859769,0,320.50887701856016,513.4596536478045,1332.7,1
2023-07-01,gr1,monaragala,1567.2,1,35.65761,56.2,319.2903,6.3,306,4178.013447086291,0,308.88542043062967,509.3279938712167,1460.24,1
2023-08-01,gr1,monaragala,1981.0,1,37.39632,28.1,321.5764,4.0,341,4132.777474448286,0,320.0679984456,483.36635505587947,1915.91,1
2023-09-01,gr1,monaragala,1988.0,0,32.327663,98.7,322.7693,1.3,351,4173.4501522499095,0,313.5851309095569,549.3308171855721,1925.25,1
2023-10-01,gr1,monaragala,2039.6,0,29.896322,377.9,324.7303,1.5,356,4232.927213633641,0,319.3386738537418,524.581493764114,1935.31,1
2023-11-01,gr1,monaragala,1970.0,1,29.261,554.2,328.25,3.4,329,4182.035395460647,0,320.14273067836433,494.12984749591806,1933.73,1
2023-12-01,gr1,monaragala,1962.0,1,28.373741,378.0,326.7423,4.0,358,4132.007192951004,0,323.6363188262497,535.6426000306292,1888.79,1
2024-01-01,gr1,monaragala,1990.4,1,28.746323,210.2,321.1706,6.4,363,4123.840654760811,0,309.12754061137196,520.9386980412074,1891.64,1
2024-02-01,gr1,monaragala,1951.5,1,30.873241,26.6,312.5801,5.9,363,4292.331849802384,1,311.91734278359075,500.20084414895973,1809.61,1
2024-03-01,gr1,monaragala,1764.0,1,33.393093,83.0,305.665,0.9,363,4235.450187879425,1,322.30070759191403,505.43845804289356,1704.27,1
2024-04-01,gr1,monaragala,1720.0,0,33.766,146.6,299.4232,1.5,333,4151.651192843539,1,319.28400748141934,497.6090774323366,1566.09,1
2024-05-01,gr1,monaragala,1730.0,0,32.87858,206.3,299.6923,0.9,317,4246.231684145639,0,330.5993638404662,515.5455859844678,1576.39,1
2024-06-01,gr1,monaragala,1730.0,1,33.490997,35.7,303.8121,1.7,317,4226.141774401775,0,332.3581162000694,516.3710186150497,1576.39,1
2024-07-01,gr1,monaragala,1730.0,1,35.27374,24.5,303.7559,2.4,317,4252.354915130608,0,328.9019841112479,516.8127553570819,1576.39,1
2024-08-01,gr1,monaragala,1730.0,1,32.86729,136.5,300.6683,0.5,307,4227.180007729721,0,328.29732417879177,522.0687625861622,1576.39,1
2024-09-01,gr1,monaragala,1730.0,0,35.079334,110.600006,301.1505,-0.5,283,4178.594241951704,0,325.72057441714145,529.4308476083642,1576.39,1
2024-10-01,gr1,monaragala,1730.0,0,31.297934,200.9,293.7851,-0.8,283,4203.9317595158045,0,322.6348721533106,520.1576036938945,1576.39,1
2024-11-01,gr1,monaragala,1730.0,1,29.799334,462.5,292.0092,-2.1,286,4218.248050123311,0,328.6915606438927,521.9534075349667,1576.39,1
2024-12-01,gr1,monaragala,1730.0,1,29.699547,303.0,291.6805,-1.7,286,4187.792168235467,0,312.3334341221665,540.7217530209251,1576.39,1
2025-01-01,gr1,monaragala,1730.0,1,27.714064,331.3,296.1796,-4.0,286,4133.8455103296255,0,316.68691616816676,529.873096952863,1576.39,1
2025-02-01,gr1,monaragala,1730.0,1,30.348858,110.8,296.8034,-4.2,286,4205.210055197594,1,349.8525900260341,492.19556149693074,1576.39,1
2025-03-01,gr1,monaragala,1730.0,1,30.788258,174.3,295.909,-2.6,286,4133.29872525409,1,312.9042014525083,536.9922397703242,1576.39,1
2025-04-01,gr1,monaragala,1730.0,0,31.136,260.5,298.5312,-2.0,286,4137.8068382304355,1,329.2427013953783,531.7180840232929,1576.39,1
2025-05-01,gr1,monaragala,1730.0,0,31.97858,54.9,299.4142,-0.7,274,4310.526150079568,0,322.8063640449014,529.249672481337,1576.39,1
2025-06-01,gr1,monaragala,1730.0,1,34.036,35.5,299.9014,-0.6,274,4211.689295589537,0,322.1128369227947,530.7525980589976,1576.39,1
2025-07-01,gr1,monaragala,1730.0,1,35.081806,70.1,301.1217,-0.3,289,4154.80461792676,0,312.65826201221506,527.2623125548905,1576.39,1
2025-08-01,gr1,monaragala,1730.0,1,35.32697,60.199997,301.4891,1.2,289,4108.189731344835,0,330.71543152234887,524.8576402630055,1576.39,1
2025-09-01,gr1,monaragala,1730.0,0,35.010998,65.8,302.1955,1.5,283,4155.076600910448,0,313.4216544614786,529.4526069168681,1576.39,1
2025-10-01,gr1,monaragala,1730.0,0,32.44632,285.69998,302.9987,2.1,277,4203.223720740506,0,314.6115814380726,482.96314536850684,1576.39,1
2025-11-01,gr1,monaragala,1730.0,1,30.825563,398.6,302.9987,2.1,277,4259.532313739317,0,319.60692712372366,535.3175655896123,1576.39,1
2020-01-01,white,monaragala,790.5,1,29.059225,41.8,181.4036,5.7,104,4154.59879622394,0,310.66732040926803,532.5101603366207,862.35,1
2020-02-01,white,monaragala,770.0,1,30.181862,40.500004,181.5628,6.2,104,4102.016493806012,1,333.01741289398797,509.3805820437607,827.45,1
2020-03-01,white,monaragala,780.0,1,32.87535,22.0,185.0567,5.4,104,4158.039123838868,1,312.4320491143054,518.5210486878321,814.8,1
2020-04-01,white,monaragala,658.0,0,32.810997,198.3,193.0854,5.2,104,4241.0951252187615,1,309.55190805978964,489.02763402272507,767.3,1
2020-05-01,white,monaragala,784.75,0,32.480194,99.3,187.865,4.0,104,4180.394592343392,0,307.0316805204415,511.74004355713134,800.9,1
2020-06-01,white,monaragala,771.2,1,35.427666,40.5,185.9545,3.9,104,4323.162105624264,0,317.90976742713974,507.28884317191194,783.08,1
2020-07-01,white,monaragala,784.0,1,33.36406,98.6,185.8487,4.2,104,4146.884814313695,0,316.27166847908234,485.9225682634656,801.7,1
2020-08-01,white,monaragala,789.4,1,35.556,28.300001,184.8939,4.1,104,4217.322410474849,0,327.78361076166635,509.2175459370204,819.84,1
2020-09-01,white,monaragala,797.0,0,34.065998,85.3,185.0317,4.0,104,4155.524278518724,0,338.5409256633419,530.6963467269183,808.15,1
2020-10-01,white,monaragala,772.5,0,36.13503,139.1,184.4379,4.0,104,4124.257638765706,0,308.3008316428971,547.766755564169,794.0,1
2020-11-01,white,monaragala,776.25,1,29.767668,370.1,184.4379,4.1,104,4225.752384315302,0,311.9682104931966,511.6761119022949,774.8,1
2020-12-01,white,monaragala,786.0,1,28.935034,310.2,187.1822,4.2,104,4146.1127611035345,0,303.8486818409449,525.0448079285336,801.36,1
2021-01-01,white,monaragala,770.75,1,27.875355,367.5,190.4918,3.0,104,4176.252734441952,0,309.9026929529006,526.4811405644313,783.1,1
2021-02-01,white,monaragala,782.75,1,29.380999,52.0,194.0665,3.3,104,4137.610840901758,1,318.19520086409375,498.8688471447949,792.25,1
2021-03-01,white,monaragala,842.6,1,30.180193,140.5,196.9825,4.1,104,4306.651668732813,1,330.2996081758116,534.6498420555961,845.88,1
2021-04-01,white,monaragala,926.6666666666666,0,32.096,147.6,197.423,3.9,104,4230.518513271673,1,321.9438430157734,502.79229978441,921.8,1
2021-05-01,white,monaragala,960.0,0,31.676966,179.5,199.5847,4.5,111,4159.088965838327,0,316.3317558818531,544.0052349947766,944.4,1
2021-06-01,white,monaragala,1033.0,1,34.499332,45.6,199.8161,5.2,111,4212.184360574595,0,325.86693801475275,515.8677744060791,1027.9,1
2021-07-01,white,monaragala,1066.5,1,35.3689,67.5,199.9778,5.7,111,4225.9673257120585,0,310.2547069532936,495.9570094784782,1036.75,1
2021-08-01,white,monaragala,1116.6666666666667,1,34.938255,93.1,200.4965,6.0,111,4159.585085732242,0,323.6728731340134,531.0608017170472,1059.53,1
2021-09-01,white,monaragala,1184.9583333333335,0,34.679333,94.7,201.9858,5.7,111,4194.273007737369,0,325.0109416993985,540.8344932811771,1122.66,1
2021-10-01,white,monaragala,1253.25,0,32.333416,198.1,201.0899,7.6,111,4205.783731714643,0,341.70942717497815,525.0294721788102,1185.78,1
2021-11-01,white,monaragala,1303.2,1,29.171,381.3,201.8582,9.9,111,4281.430777278564,0,305.4244850053507,520.8265126454123,1244.32,1
2021-12-01,white,monaragala,1431.5,1,28.964064,120.4,201.399,12.1,121,4160.356358386883,0,301.96860323744056,512.5035588675639,1424.98,1
2022-01-01,white,monaragala,1546.6666666666667,1,29.115677,88.0,201.4647,14.2,121,4282.248385675064,0,313.4999741917654,493.6573616010683,1533.23,1
2022-02-01,white,monaragala,1633.3333333333333,1,30.43457,55.1,201.7362,15.1,176,4156.935789933586,1,314.5127509225904,534.2464431916032,1580.47,1
2022-03-01,white,monaragala,1875.0,1,31.85761,98.7,255.8081,18.7,176,4188.05259765668,1,328.10808273159785,543.6698733377985,1839.45,1
2022-04-01,white,monaragala,2170.0,0,31.579334,205.7,319.4404,29.8,289,4116.923996886552,1,329.6485163309746,519.2196096124491,2214.2,1
2022-05-01,white,monaragala,2620.75,0,33.09148,66.0,358.939,39.1,289,4204.329489373645,0,317.0451968197084,524.5799278491868,2429.95,1
2022-06-01,white,monaragala,2620.75,1,34.00433,66.4,360.2428,54.6,430,4182.424325797934,0,318.3185618141521,512.4398420196356,2429.95,1
2022-07-01,white,monaragala,2655.0,1,34.041485,155.5,360.8724,60.8,430,4241.516790827212,0,324.6769317176543,513.397598120671,2553.2,1
2022-08-01,white,monaragala,2790.0,1,32.583416,134.5,360.9983,64.3,430,4137.767264834429,0,298.64325786021305,541.2274192974627,2616.13,1
2022-09-01,white,monaragala,2790.75,0,33.992664,47.3,362.3826,69.8,415,4150.519758987071,0,316.11481546911114,542.0775468663252,2671.0,1
2022-10-01,white,monaragala,2884.0,0,31.456,309.1,363.1484,66.0,430,4186.363821512617,0,323.51448207541586,544.600011454383,2737.7,1
2022-11-01,white,monaragala,2845.6,1,29.404333,258.2,363.394,61.0,420,4164.357710866142,0,310.60096898891135,484.1221500426422,2702.04,1
2022-12-01,white,monaragala,2867.5,1,28.368902,208.20001,363.1652,57.2,420,4224.468728061396,0,324.7635776935622,543.8109718868719,2721.37,1
2023-01-01,white,monaragala,2878.0,1,28.252773,89.6,362.4228,51.7,405,4164.782815472862,0,311.328697842891,529.828589054404,2690.48,1
2023-02-01,white,monaragala,2878.0,1,28.548857,134.20001,361.9766,50.6,405,4114.491580367168,1,329.6539748459117,509.3566287374562,2690.48,1
2023-03-01,white,monaragala,2830.0,1,30.202774,128.9,329.4709,50.3,325,4107.956288433417,1,334.5246753447075,494.2338476507292,2734.6,1
2023-04-01,white,monaragala,2426.5,0,32.161,162.7,321.4244,35.3,310,4235.01549397045,1,316.7138152425102,512.4739855015001,2284.55,1
2023-05-01,white,monaragala,2318.8,0,32.588257,126.4,310.1639,25.2,310,4196.278328544998,0,331.1432169466887,539.556310993724,2312.32,1
2023-06-01,white,monaragala,2063.75,1,36.141,40.4,301.2612,12.0,308,4234.0750348686315,0,303.99096021523485,558.7030808012046,2146.8,1
2023-07-01,white,monaragala,2181.0,1,35.65761,56.2,319.2903,6.3,306,4213.352513293463,0,309.8490580817213,528.6954012911378,2238.64,1
2023-08-01,white,monaragala,2390.0,1,37.39632,28.1,321.5764,4.0,341,4211.7107366268265,0,297.88138088670496,495.2189459494671,2480.15,1
2023-09-01,white,monaragala,2382.5,0,32.327663,98.7,322.7693,1.3,351,4271.025212399492,0,307.06727042128836,526.9341995520984,2501.9,1
2023-10-01,white,monaragala,2305.0,0,29.896322,377.9,324.7303,1.5,356,4163.453498002904,0,327.44191971499936,546.2396747714789,2487.84,1
2023-11-01,white,monaragala,2343.75,1,29.261,554.2,328.25,3.4,329,4253.333734479458,0,325.84412980472484,541.3675866738803,2500.8,1
2023-12-01,white,monaragala,2415.0,1,28.373741,378.0,326.7423,4.0,358,4210.957516383197,0,324.3673855173351,511.69572464189457,2462.4,1
2024-01-01,white,monaragala,2444.0,1,28.746323,210.2,321.1706,6.4,363,4172.24002366534,0,324.6259129285395,489.1439696958071,2486.52,1
2024-02-01,white,monaragala,2374.25,1,30.873241,26.6,312.5801,5.9,363,4212.166972466134,1,326.5045009253614,524.2547955171532,2405.6,1
2024-03-01,white,monaragala,2311.6666666666665,1,33.393093,83.0,305.665,0.9,363,4197.992102467782,1,313.82746813453076,534.6276050514998,2379.93,1
2024-04-01,white,monaragala,2096.0,0,33.766,146.6,299.4232,1.5,333,4243.868114528784,1,325.0066572138121,502.98929442505914,2255.68,1
2024-05-01,white,monaragala,2107.5,0,32.87858,206.3,299.6923,0.9,317,4244.759661001387,0,322.61250531233856,517.1924988218933,2283.35,1
2024-06-01,white,monaragala,2107.5,1,33.490997,35.7,303.8121,1.7,317,4221.816183483702,0,331.1739881590246,484.2724906929063,2283.35,1
2024-07-01,white,monaragala,2107.5,1,35.27374,24.5,303.7559,2.4,317,4191.368635002959,0,313.499760655931,526.43357082753,2283.35,1
2024-08-01,white,monaragala,2107.5,1,32.86729,136.5,300.6683,0.5,307,4113.014311061095,0,308.7745519375559,519.778159921028,2283.35,1
2024-09-01,white,monaragala,2107.5,0,35.079334,110.600006,301.1505,-0.5,283,4183.918247439131,0,309.80335661307885,516.9935907945626,2283.35,1
2024-10-01,white,monaragala,2107.5,0,31.297934,200.9,293.7851,-0.8,283,4055.1872310903154,0,310.83808084518756,499.6824234602004,2283.35,1
2024-11-01,white,monaragala,2107.5,1,29.799334,462.5,292.0092,-2.1,286,4255.2762966478995,0,317.90686180420636,512.0464061277079,2283.35,1
2024-12-01,white,monaragala,2107.5,1,29.699547,303.0,291.6805,-1.7,286,4235.058637115545,0,320.25388420542413,527.5953527208179,2283.35,1
2025-01-01,white,monaragala,2107.5,1,27.714064,331.3,296.1796,-4.0,286,4249.0882743495795,0,332.4467958073679,492.0842159561503,2283.35,1
2025-02-01,white,monaragala,2107.5,1,30.348858,110.8,296.8034,-4.2,286,4195.0830186602625,1,324.2009449045184,543.8379866882715,2283.35,1
2025-03-01,white,monaragala,2107.5,1,30.788258,174.3,295.909,-2.6,286,4199.018110053666,1,324.32959825360695,512.138944858772,2283.35,1
2025-04-01,white,monaragala,2107.5,0,31.136,260.5,298.5312,-2.0,286,4262.387103633687,1,311.04653677636975,503.10117122813006,2283.35,1
2025-05-01,white,monaragala,2107.5,0,31.97858,54.9,299.4142,-0.7,274,4159.816271601513,0,332.2356888241863,537.7500793482811,2283.35,1
